date;hour;comed price;rto load forecast;comed load foecast;day 
20171220;15;24.67674;95368;11800;4
20171220;16;29.159676;98687;11889;4
20171220;17;39.915678;105333;12635;4
20171220;18;35.335749;107107;13161;4
20171220;19;34.974095;106377;13012;4
20171220;20;34.343008;104955;12818;4
20171220;21;32.899613;101620;12541;4
20171220;22;26.58383;96124;12073;4
20171220;23;24.124037;90454;11313;4
20171221;0;22.561399;86439;10588;5
20171221;1;21.557096;84484;10088;5
20171221;2;20.921125;83811;9801;5
20171221;3;20.796257;84235;9642;5
20171221;4;21.095727;86553;9632;5
20171221;5;24.440264;92320;9901;5
20171221;6;31.466943;101540;10609;5
20171221;7;35.781014;106603;11756;5
20171221;8;30.471383;105582;12310;5
20171221;9;30.043859;103104;12391;5
20171221;10;29.498439;100829;12403;5
20171221;11;28.412573;98723;12431;5
20171221;12;25.53639;96733;12329;5
20171221;13;24.959292;95783;12238;5
20171221;14;24.506246;95157;12231;5
20171221;15;24.420611;95526;12166;5
20171221;16;28.810197;99032;12232;5
20171221;17;38.494199;106025;12841;5
20171221;18;33.543149;107559;13301;5
20171221;19;33.833221;107051;13135;5
20171221;20;33.477281;105807;12922;5
20171221;21;31.949257;102406;12609;5
20171221;22;24.434498;96663;12098;5
20171221;23;23.910209;90643;11300;5
20171222;0;21.695649;81420;10040;6
20171222;1;20.787962;78905;9608;6
20171222;2;20.224501;77439;9301;6
20171222;3;20.126342;76885;9121;6
20171222;4;20.896012;77200;9059;6
20171222;5;21.981368;78769;9097;6
20171222;6;28.829024;81679;9287;6
20171222;7;29.692536;84504;9592;6
20171222;8;28.95739;86415;9720;6
20171222;9;28.588597;87229;9915;6
20171222;10;26.436966;86719;10080;6
20171222;11;24.088232;85903;10177;6
20171222;12;22.886475;85044;10169;6
20171222;13;22.745191;84180;10111;6
20171222;14;22.509267;83776;10052;6
20171222;15;22.108523;84190;10048;6
20171222;16;23.292233;87535;10189;6
20171222;17;27.011851;93684;10864;6
20171222;18;24.738942;94884;11503;6
20171222;19;23.852413;93991;11555;6
20171222;20;23.33816;92507;11479;6
20171222;21;22.30214;89274;11250;6
20171222;22;20.267552;84691;10901;6
20171222;23;18.594678;79591;10384;6
20171223;0;18.821433;76834;10287;7
20171223;1;18.401641;74062;9798;7
20171223;2;18.157486;72574;9522;7
20171223;3;18.122692;71943;9348;7
20171223;4;18.07741;72404;9292;7
20171223;5;17.862803;74437;9405;7
20171223;6;18.260751;77762;9706;7
20171223;7;19.896098;81497;10194;7
20171223;8;21.44075;84495;10469;7
20171223;9;22.75122;86496;10746;7
20171223;10;23.156063;86939;10915;7
20171223;11;23.047278;86427;11013;7
20171223;12;22.630874;85234;10949;7
20171223;13;22.242313;84184;10856;7
20171223;14;21.977035;83465;10689;7
20171223;15;21.629188;83774;10621;7
20171223;16;22.696084;86501;10728;7
20171223;17;26.668596;92183;11425;7
20171223;18;24.600553;93175;12013;7
20171223;19;24.27158;92158;12030;7
20171223;20;23.619504;90672;11881;7
20171223;21;22.897882;88189;11673;7
20171223;22;22.206532;84564;11392;7
20171223;23;20.27073;80130;10900;7
20171224;0;21.607923;81956;10712;1
20171224;1;20.821757;79840;10332;1
20171224;2;20.567562;78711;10082;1
20171224;3;20.423283;78327;9942;1
20171224;4;20.327493;78833;9898;1
20171224;5;20.390294;80424;9949;1
20171224;6;20.619911;83059;10147;1
20171224;7;21.8752;85735;10452;1
20171224;8;23.378909;87631;10614;1
20171224;9;25.604937;89092;10754;1
20171224;10;26.390689;89653;10899;1
20171224;11;25.5035;89413;10961;1
20171224;12;24.602249;88757;10957;1
20171224;13;23.415831;88017;10911;1
20171224;14;22.93345;87466;10869;1
20171224;15;22.686869;87391;10850;1
20171224;16;24.60435;89057;10939;1
20171224;17;27.629455;92612;11382;1
20171224;18;26.700338;92635;11672;1
20171224;19;26.071223;91472;11510;1
20171224;20;25.25158;90647;11365;1
20171224;21;24.133359;89390;11238;1
20171224;22;23.166979;87304;11064;1
20171224;23;21.524717;84519;10739;1
20171225;0;20.155386;80183;10299;2
20171225;1;19.148647;78332;10004;2
20171225;2;18.859564;77481;9826;2
20171225;3;18.398612;77257;9689;2
20171225;4;18.248549;77899;9618;2
20171225;5;18.449869;79477;9679;2
20171225;6;19.714109;82577;9868;2
20171225;7;21.862939;86198;10291;2
20171225;8;22.68764;88986;10744;2
20171225;9;23.62748;89666;10846;2
20171225;10;23.830173;89524;10872;2
20171225;11;23.151756;88912;10849;2
20171225;12;22.272111;88198;10804;2
20171225;13;21.806575;87248;10765;2
20171225;14;21.411298;86359;10677;2
20171225;15;21.744593;86146;10597;2
20171225;16;23.38607;87738;10609;2
20171225;17;28.775458;92610;11171;2
20171225;18;29.047907;94174;11696;2
20171225;19;29.13988;93969;11695;2
20171225;20;29.304909;93665;11651;2
20171225;21;29.332579;92507;11568;2
20171225;22;26.418619;90151;11371;2
20171225;23;24.953755;87176;10962;2
20171226;0;24.646285;90446;10913;3
20171226;1;24.068853;89027;10638;3
20171226;2;23.743595;88770;10536;3
20171226;3;23.805491;89464;10525;3
20171226;4;24.446306;91850;10580;3
20171226;5;26.521097;97255;11057;3
20171226;6;33.461651;104871;11795;3
20171226;7;39.227186;109703;12753;3
20171226;8;34.829792;110158;13273;3
20171226;9;34.622832;109138;13443;3
20171226;10;34.282553;107896;13447;3
20171226;11;30.368991;106325;13454;3
20171226;12;28.627606;104773;13363;3
20171226;13;28.404731;103801;13296;3
20171226;14;27.907661;103157;13285;3
20171226;15;27.642022;103430;13185;3
20171226;16;30.747208;106589;13188;3
20171226;17;42.699325;113791;13756;3
20171226;18;40.596959;115584;14359;3
20171226;19;39.784457;115070;14371;3
20171226;20;38.748397;114333;14338;3
20171226;21;36.375769;111406;14142;3
20171226;22;30.411401;106506;13665;3
20171226;23;27.141069;101731;12951;3
20171227;0;30.674211;100490;12341;4
20171227;1;28.433706;98763;11897;4
20171227;2;27.731463;98212;11677;4
20171227;3;27.330482;98751;11565;4
20171227;4;27.560174;101138;11564;4
20171227;5;28.82488;106661;11849;4
20171227;6;35.354161;115213;12511;4
20171227;7;46.501133;120191;13466;4
20171227;8;50.825768;119712;13869;4
20171227;9;49.037583;117729;13912;4
20171227;10;47.210906;115600;13869;4
20171227;11;45.541551;113480;13841;4
20171227;12;38.166099;111543;13664;4
20171227;13;35.006351;110497;13531;4
20171227;14;33.434649;109847;13431;4
20171227;15;33.2989;110459;13354;4
20171227;16;34.92073;114096;13374;4
20171227;17;47.712037;121316;14000;4
20171227;18;54.50582;124396;14601;4
20171227;19;53.695492;124508;14652;4
20171227;20;48.896679;123521;14507;4
20171227;21;39.949268;120385;14216;4
20171227;22;41.445581;114841;13711;4
20171227;23;34.502144;109440;12927;4
20171228;0;42.599881;107491;12448;5
20171228;1;34.323384;106162;12006;5
20171228;2;31.287477;105848;11746;5
20171228;3;30.427666;106580;11621;5
20171228;4;30.06938;109008;11612;5
20171228;5;32.572875;114656;11869;5
20171228;6;34.881446;123385;12503;5
20171228;7;53.26536;128191;13499;5
20171228;8;67.990967;126859;13993;5
20171228;9;78.431297;123877;14076;5
20171228;10;60.090159;121115;14077;5
20171228;11;62.73839;118449;14073;5
20171228;12;46.410486;116076;13936;5
20171228;13;40.748625;114635;13807;5
20171228;14;38.927855;113652;13738;5
20171228;15;40.246629;113937;13638;5
20171228;16;44.455454;117096;13680;5
20171228;17;59.026617;123643;14220;5
20171228;18;81.404669;127109;14792;5
20171228;19;81.88658;127406;14752;5
20171228;20;62.667075;126199;14501;5
20171228;21;55.010872;122866;14166;5
20171228;22;49.193123;117167;13634;5
20171228;23;37.611028;111419;12807;5
20171229;0;58.071407;107976;12186;6
20171229;1;39.477653;106129;11719;6
20171229;2;33.097188;105305;11436;6
20171229;3;30.40022;105546;11303;6
20171229;4;28.551435;107528;11292;6
20171229;5;33.339406;112290;11533;6
20171229;6;56.213605;120159;12139;6
20171229;7;71.588944;124587;13051;6
20171229;8;80.646195;123456;13509;6
20171229;9;79.440314;120694;13641;6
20171229;10;64.202629;117968;13665;6
20171229;11;59.387999;115164;13654;6
20171229;12;53.571502;112492;13519;6
20171229;13;52.152135;110768;13397;6
20171229;14;47.12606;109645;13339;6
20171229;15;46.140448;109574;13242;6
20171229;16;53.618948;111909;13219;6
20171229;17;67.650666;117252;13744;6
20171229;18;80.203513;119546;14189;6
20171229;19;74.773218;119151;14209;6
20171229;20;70.120095;117619;13988;6
20171229;21;63.484027;114973;13717;6
20171229;22;59.393502;110582;13348;6
20171229;23;44.754876;105643;12675;6
20171230;0;33.167062;101098;12024;7
20171230;1;28.276439;98717;11551;7
20171230;2;26.468788;97498;11281;7
20171230;3;24.776712;97159;11119;7
20171230;4;24.463093;97798;11041;7
20171230;5;24.780761;99705;11136;7
20171230;6;25.65792;102592;11347;7
20171230;7;26.405114;105982;11711;7
20171230;8;28.936465;108455;11981;7
20171230;9;29.779463;109485;12281;7
20171230;10;30.896872;108734;12447;7
20171230;11;28.957927;107145;12543;7
20171230;12;27.773721;104863;12441;7
20171230;13;27.182225;102907;12336;7
20171230;14;26.871044;101598;12141;7
20171230;15;27.127493;101595;12041;7
20171230;16;29.188952;104148;12102;7
20171230;17;44.212029;109460;12559;7
20171230;18;55.751407;111656;13099;7
20171230;19;49.977793;111412;13192;7
20171230;20;45.84035;110459;13091;7
20171230;21;41.682935;108573;12977;7
20171230;22;40.280407;105252;12763;7
20171230;23;35.783622;101195;12273;7
20171231;0;31.021901;101268;11853;1
20171231;1;28.753454;99817;11442;1
20171231;2;27.60006;99262;11242;1
20171231;3;27.284591;99481;11079;1
20171231;4;27.662681;100629;11012;1
20171231;5;28.961282;102365;11009;1
20171231;6;28.608784;104882;11087;1
20171231;7;30.726465;107955;11269;1
20171231;8;34.317209;110392;11340;1
20171231;9;37.399015;110827;11527;1
20171231;10;36.41421;109618;11641;1
20171231;11;30.76699;107977;11693;1
20171231;12;28.338321;106535;11639;1
20171231;13;27.75035;105332;11588;1
20171231;14;27.428415;104565;11546;1
20171231;15;27.170867;105307;11552;1
20171231;16;29.476061;108961;11685;1
20171231;17;44.117832;116035;12294;1
20171231;18;60.678617;119008;12968;1
20171231;19;51.788093;119858;13204;1
20171231;20;46.623771;119435;13148;1
20171231;21;41.427522;117306;12973;1
20171231;22;41.471443;113452;12669;1
20171231;23;31.408407;109548;12158;1
20180101;0;40.547693;107530;11990;2
20180101;1;34.657032;106155;11614;2
20180101;2;30.982085;105682;11464;2
20180101;3;29.883589;105746;11326;2
20180101;4;28.731397;106767;11268;2
20180101;5;32.555082;108617;11323;2
20180101;6;37.473261;111181;11458;2
20180101;7;40.688691;114208;11800;2
20180101;8;49.289998;116013;11963;2
20180101;9;54.626838;115841;12156;2
20180101;10;53.593668;114285;12260;2
20180101;11;43.057417;112330;12301;2
20180101;12;34.885968;110564;12221;2
20180101;13;30.486925;109027;12169;2
20180101;14;28.840793;108046;12135;2
20180101;15;29.927758;108520;12088;2
20180101;16;37.038108;112060;12159;2
20180101;17;58.967194;119338;12770;2
20180101;18;70.461175;122414;13450;2
20180101;19;66.042394;122850;13641;2
20180101;20;60.255623;121856;13556;2
20180101;21;58.785855;119469;13387;2
20180101;22;52.294246;115541;13092;2
20180101;23;40.681156;111569;12576;2
20180102;0;58.202822;116872;12844;3
20180102;1;46.230177;115403;12435;3
20180102;2;43.505894;115227;12276;3
20180102;3;33.930013;116102;12167;3
20180102;4;32.133891;118049;12143;3
20180102;5;46.397637;123712;12418;3
20180102;6;59.625404;131376;13042;3
20180102;7;105.737979;137800;14137;3
20180102;8;117.392685;135819;14402;3
20180102;9;111.176831;131975;14385;3
20180102;10;107.592583;128888;14404;3
20180102;11;85.443445;125964;14420;3
20180102;12;71.252038;123790;14349;3
20180102;13;54.861094;122265;14252;3
20180102;14;49.408041;121500;14235;3
20180102;15;45.765273;121959;14145;3
20180102;16;58.519915;124453;14054;3
20180102;17;93.406161;130823;14504;3
20180102;18;113.440981;136023;15224;3
20180102;19;100.945587;136949;15441;3
20180102;20;89.740535;135177;15308;3
20180102;21;81.922929;129477;14774;3
20180102;22;57.871812;122537;14161;3
20180102;23;40.991305;117038;13410;3
20180103;0;32.435859;114596;12847;4
20180103;1;29.561741;114004;12418;4
20180103;2;28.915755;113272;12179;4
20180103;3;27.534787;114084;12034;4
20180103;4;27.725909;117020;12012;4
20180103;5;28.685533;121549;12221;4
20180103;6;50.61191;129204;12752;4
20180103;7;106.101763;133018;13582;4
20180103;8;110.067157;131544;14033;4
20180103;9;96.383;127129;14141;4
20180103;10;93.56588;122919;14180;4
20180103;11;79.395128;119140;14225;4
20180103;12;77.82607;115963;14131;4
20180103;13;69.489862;113881;14038;4
20180103;14;63.589404;111835;13979;4
20180103;15;60.200821;111955;13916;4
20180103;16;69.417851;115146;13919;4
20180103;17;98.564227;122648;14447;4
20180103;18;129.341149;127207;15008;4
20180103;19;115.91302;127752;15001;4
20180103;20;97.456878;126636;14904;4
20180103;21;83.609367;123709;14681;4
20180103;22;77.510679;118749;14234;4
20180103;23;56.168827;113717;13508;4
20180104;0;59.070654;103548;12440;5
20180104;1;53.881536;101640;12012;5
20180104;2;43.696382;100850;11772;5
20180104;3;43.277092;101090;11644;5
20180104;4;49.182203;103206;11658;5
20180104;5;54.304519;107907;11882;5
20180104;6;63.481059;115288;12466;5
20180104;7;87.523427;119950;13335;5
20180104;8;100.837377;120237;13711;5
20180104;9;106.887867;119216;13776;5
20180104;10;130.032989;117987;13763;5
20180104;11;114.7805;116300;13743;5
20180104;12;88.91633;114585;13633;5
20180104;13;77.143401;113597;13509;5
20180104;14;71.221133;113151;13431;5
20180104;15;68.28219;113746;13319;5
20180104;16;64.648263;117026;13346;5
20180104;17;104.915056;123766;13940;5
20180104;18;127.109167;126886;14612;5
20180104;19;126.480975;127005;14635;5
20180104;20;115.129417;126190;14530;5
20180104;21;98.244915;123520;14327;5
20180104;22;76.630448;118676;13914;5
20180104;23;58.672371;113887;13189;5
20180105;0;62.066472;113596;12539;6
20180105;1;53.526713;112294;12130;6
20180105;2;54.842645;112077;11884;6
20180105;3;52.300059;112751;11741;6
20180105;4;48.981512;115060;11727;6
20180105;5;57.620211;120230;11983;6
20180105;6;62.477881;128407;12589;6
20180105;7;74.186166;133288;13435;6
20180105;8;98.868082;132351;13957;6
20180105;9;158.687605;130058;14007;6
20180105;10;154.999836;128694;14007;6
20180105;11;105.363669;125834;14024;6
20180105;12;90.504885;123113;13947;6
20180105;13;91.58652;120105;13854;6
20180105;14;74.021539;119359;13817;6
20180105;15;79.141474;118206;13693;6
20180105;16;62.186466;120559;13620;6
20180105;17;93.855395;127494;14044;6
20180105;18;121.502771;130711;14674;6
20180105;19;91.785087;130629;14669;6
20180105;20;78.433568;129522;14505;6
20180105;21;75.08047;127077;14262;6
20180105;22;61.737866;122799;13904;6
20180105;23;55.700648;118341;13265;6
20180106;0;46.444317;116278;12883;7
20180106;1;29.774528;114670;12435;7
20180106;2;26.298495;114159;12178;7
20180106;3;25.799459;114758;11951;7
20180106;4;23.10116;116315;11911;7
20180106;5;23.094509;119096;11950;7
20180106;6;9.316926;122768;12245;7
20180106;7;27.309125;126138;12596;7
20180106;8;23.332664;127407;12812;7
20180106;9;63.361959;126720;12888;7
20180106;10;51.309074;124877;12989;7
20180106;11;44.107861;122347;13004;7
20180106;12;35.003925;119169;12865;7
20180106;13;33.417595;116752;12722;7
20180106;14;28.806865;115271;12529;7
20180106;15;28.861916;115601;12375;7
20180106;16;-0.097532;118568;12338;7
20180106;17;-2.815076;124681;12878;7
20180106;18;14.225382;127862;13619;7
20180106;19;36.822229;127923;13662;7
20180106;20;29.692519;126602;13572;7
20180106;21;28.129898;125111;13421;7
20180106;22;24.016105;122092;13206;7
20180106;23;25.913301;118817;12752;7
20180107;0;37.988555;114129;11771;1
20180107;1;29.005509;113059;11296;1
20180107;2;25.881136;112478;11032;1
20180107;3;23.44183;112664;10842;1
20180107;4;21.737852;113340;10738;1
20180107;5;17.914018;114732;10711;1
20180107;6;21.489462;116960;10749;1
20180107;7;27.941403;119228;10919;1
20180107;8;33.01062;120179;10994;1
20180107;9;31.67727;119426;11191;1
20180107;10;43.246097;117392;11340;1
20180107;11;34.595634;115215;11397;1
20180107;12;38.464181;113248;11393;1
20180107;13;32.961848;111386;11341;1
20180107;14;28.123687;110293;11320;1
20180107;15;27.624577;110650;11354;1
20180107;16;30.061088;114138;11492;1
20180107;17;51.00181;120840;12113;1
20180107;18;66.120015;123253;12677;1
20180107;19;59.033316;122297;12625;1
20180107;20;56.752742;120180;12508;1
20180107;21;50.038914;117093;12227;1
20180107;22;44.039274;112863;11864;1
20180107;23;28.416197;108616;11313;1
20180108;0;25.846994;108559;10873;2
20180108;1;18.718683;106631;10497;2
20180108;2;22.179311;105771;10250;2
20180108;3;19.134267;105864;10134;2
20180108;4;19.33371;107591;10160;2
20180108;5;24.213269;111636;10429;2
20180108;6;30.169037;118236;11097;2
20180108;7;40.831149;122738;12062;2
20180108;8;43.422265;123134;12568;2
20180108;9;42.990299;121899;12697;2
20180108;10;43.017905;120560;12738;2
20180108;11;40.740139;118527;12783;2
20180108;12;40.704103;116675;12748;2
20180108;13;37.370091;115231;12633;2
20180108;14;31.314117;114144;12612;2
20180108;15;30.647534;113958;12533;2
20180108;16;37.41001;116325;12563;2
20180108;17;58.421025;122016;13095;2
20180108;18;63.603244;122795;13533;2
20180108;19;54.626538;121448;13333;2
20180108;20;47.522453;119264;13226;2
20180108;21;37.119111;115195;13059;2
20180108;22;27.239369;109546;12592;2
20180108;23;23.913467;104008;11877;2
20180109;0;23.08969;93098;10840;3
20180109;1;21.863814;90725;10394;3
20180109;2;21.862374;89697;10111;3
20180109;3;21.594202;89709;9983;3
20180109;4;21.728866;91458;9998;3
20180109;5;26.012194;96291;10258;3
20180109;6;30.417253;104013;10963;3
20180109;7;34.509985;108850;11980;3
20180109;8;30.732549;108976;12410;3
20180109;9;31.508258;107676;12415;3
20180109;10;27.690112;106201;12355;3
20180109;11;25.913887;104450;12321;3
20180109;12;25.41369;102625;12241;3
20180109;13;24.448121;101393;12116;3
20180109;14;24.362997;100441;12096;3
20180109;15;24.22379;100466;11989;3
20180109;16;23.512518;103092;12013;3
20180109;17;30.805039;109339;12583;3
20180109;18;31.73943;111592;13146;3
20180109;19;37.764837;111155;12927;3
20180109;20;35.192643;110445;12849;3
20180109;21;31.922861;107466;12681;3
20180109;22;26.086371;102363;12215;3
20180109;23;23.562109;97243;11524;3
20180110;0;20.354115;93109;10501;4
20180110;1;16.756529;90939;9981;4
20180110;2;15.116935;90031;9647;4
20180110;3;11.98406;90215;9457;4
20180110;4;7.996862;92109;9431;4
20180110;5;12.859345;97146;9667;4
20180110;6;19.346806;105142;10334;4
20180110;7;26.369738;109636;11379;4
20180110;8;25.621312;108802;11902;4
20180110;9;24.53637;106731;11991;4
20180110;10;24.350818;104711;12038;4
20180110;11;24.29465;102728;12081;4
20180110;12;23.183191;100804;12035;4
20180110;13;23.319707;99494;11965;4
20180110;14;23.194801;98499;11948;4
20180110;15;22.4718;98566;11888;4
20180110;16;23.24337;101371;11928;4
20180110;17;31.90527;107493;12510;4
20180110;18;31.173239;108765;12931;4
20180110;19;26.176491;107318;12634;4
20180110;20;24.067858;105697;12414;4
20180110;21;25.175269;102079;12167;4
20180110;22;22.597775;96556;11666;4
20180110;23;20.02701;90758;10912;4
20180111;0;14.588016;84609;10010;5
20180111;1;12.271457;81949;9470;5
20180111;2;10.058711;80614;9120;5
20180111;3;3.611855;80252;8928;5
20180111;4;3.545639;81837;8887;5
20180111;5;5.787819;86294;9111;5
20180111;6;4.122771;93850;9765;5
20180111;7;18.003888;98712;10775;5
20180111;8;22.209642;98949;11315;5
20180111;9;24.80712;98064;11440;5
20180111;10;26.214218;97190;11506;5
20180111;11;25.487544;96028;11561;5
20180111;12;23.91961;94707;11545;5
20180111;13;23.669563;93894;11483;5
20180111;14;23.196158;93257;11476;5
20180111;15;22.667085;93303;11431;5
20180111;16;22.388988;95758;11468;5
20180111;17;28.856112;101150;12069;5
20180111;18;27.397172;101581;12514;5
20180111;19;26.683356;99650;12263;5
20180111;20;25.123846;97555;12073;5
20180111;21;23.66248;93989;11869;5
20180111;22;21.219054;88652;11435;5
20180111;23;19.495498;82976;10760;5
20180112;0;18.549264;77360;10686;6
20180112;1;18.263602;74554;10222;6
20180112;2;17.999762;73244;9937;6
20180112;3;17.801205;72896;9794;6
20180112;4;17.481251;74314;9809;6
20180112;5;19.875162;78864;10091;6
20180112;6;23.281177;86629;10815;6
20180112;7;26.550168;92162;11895;6
20180112;8;26.621838;93455;12468;6
20180112;9;26.0436;94115;12568;6
20180112;10;28.490014;94605;12658;6
20180112;11;27.480383;94437;12722;6
20180112;12;27.010231;93817;12685;6
20180112;13;27.137165;93476;12586;6
20180112;14;26.500267;93114;12524;6
20180112;15;26.303468;93148;12461;6
20180112;16;27.761314;95114;12420;6
20180112;17;32.639857;99720;13005;6
20180112;18;33.680163;100319;13635;6
20180112;19;32.43984;98311;13459;6
20180112;20;30.0959;96074;13138;6
20180112;21;27.391733;93337;12959;6
20180112;22;24.680369;89377;12659;6
20180112;23;23.269297;84415;12044;6
20180113;0;21.574311;83897;11755;7
20180113;1;21.362673;81367;11269;7
20180113;2;20.984375;80404;10996;7
20180113;3;20.93213;80255;10812;7
20180113;4;20.906377;81154;10761;7
20180113;5;21.509141;83500;10845;7
20180113;6;23.466712;86966;11123;7
20180113;7;27.553846;91452;11541;7
20180113;8;35.205024;95818;11769;7
20180113;9;47.894013;98973;11958;7
20180113;10;68.017559;100033;12060;7
20180113;11;58.041277;99937;12099;7
20180113;12;48.942393;98808;12005;7
20180113;13;48.359834;97536;11836;7
20180113;14;42.207767;96626;11631;7
20180113;15;41.78989;97127;11511;7
20180113;16;47.495521;100242;11585;7
20180113;17;59.663683;106834;12167;7
20180113;18;67.629258;109140;12854;7
20180113;19;73.908382;109022;12863;7
20180113;20;76.342216;108588;12795;7
20180113;21;69.899538;107125;12673;7
20180113;22;61.005167;104637;12459;7
20180113;23;52.922357;101258;11983;7
20180114;0;56.994502;102757;11816;1
20180114;1;53.133227;101316;11426;1
20180114;2;49.517977;101008;11194;1
20180114;3;50.667915;101378;11030;1
20180114;4;51.796461;102664;10965;1
20180114;5;53.16508;104569;10966;1
20180114;6;51.624567;106849;11054;1
20180114;7;62.884406;110254;11249;1
20180114;8;75.883867;112580;11313;1
20180114;9;84.229727;112577;11434;1
20180114;10;68.155439;111242;11532;1
20180114;11;61.769689;109351;11548;1
20180114;12;54.055104;107766;11508;1
20180114;13;47.562578;105954;11420;1
20180114;14;42.621369;104818;11355;1
20180114;15;42.060673;105320;11311;1
20180114;16;50.543836;108561;11408;1
20180114;17;59.379317;115818;11982;1
20180114;18;84.815747;118356;12716;1
20180114;19;74.596688;118622;12801;1
20180114;20;71.526524;118537;12736;1
20180114;21;56.05287;116262;12539;1
20180114;22;53.342929;112806;12231;1
20180114;23;45.470255;109197;11750;1
20180115;0;36.710383;107394;11594;2
20180115;1;34.994505;106040;11175;2
20180115;2;32.167438;105382;10928;2
20180115;3;28.895183;105440;10776;2
20180115;4;29.441915;106388;10690;2
20180115;5;32.022085;108373;10706;2
20180115;6;45.899025;110962;10796;2
20180115;7;53.346429;113447;11078;2
20180115;8;71.189132;114377;11264;2
20180115;9;67.738199;113774;11508;2
20180115;10;59.092023;112534;11696;2
20180115;11;54.040601;111060;11810;2
20180115;12;46.20689;109722;11855;2
20180115;13;37.419284;108247;11867;2
20180115;14;33.239489;107492;11883;2
20180115;15;32.387727;108062;11867;2
20180115;16;36.793092;112071;11985;2
20180115;17;60.78301;119672;12607;2
20180115;18;74.151278;122434;13378;2
20180115;19;62.833436;122199;13585;2
20180115;20;58.365373;120892;13469;2
20180115;21;48.060858;117968;13324;2
20180115;22;38.807726;113704;13095;2
20180115;23;29.084102;109500;12641;2
20180116;0;28.694009;100824;11807;3
20180116;1;27.824452;98894;11424;3
20180116;2;25.91914;98298;11196;3
20180116;3;25.071564;98671;11065;3
20180116;4;25.689427;100699;11086;3
20180116;5;28.493507;105586;11315;3
20180116;6;36.100709;113023;11957;3
20180116;7;41.372936;117709;12851;3
20180116;8;52.922964;117704;13236;3
20180116;9;62.573303;116182;13270;3
20180116;10;57.306487;114440;13309;3
20180116;11;55.439703;112600;13308;3
20180116;12;46.939783;110730;13256;3
20180116;13;41.551589;109381;13111;3
20180116;14;39.051256;108584;13044;3
20180116;15;38.6722;108965;12923;3
20180116;16;40.790601;111680;12897;3
20180116;17;63.02635;118138;13455;3
20180116;18;66.926538;121142;14149;3
20180116;19;66.217043;120581;14012;3
20180116;20;62.090826;119404;13832;3
20180116;21;48.01979;116127;13563;3
20180116;22;46.886723;111054;13084;3
20180116;23;38.771768;106282;12429;3
20180117;0;40.665244;102495;12059;4
20180117;1;40.858565;100698;11661;4
20180117;2;36.657255;100048;11413;4
20180117;3;36.055464;100513;11306;4
20180117;4;38.702096;102659;11317;4
20180117;5;42.078713;107704;11592;4
20180117;6;46.982435;115830;12276;4
20180117;7;68.859591;121058;13250;4
20180117;8;81.82816;121472;13694;4
20180117;9;85.803953;120350;13688;4
20180117;10;76.518048;119035;13655;4
20180117;11;61.125398;117377;13613;4
20180117;12;60.273866;115831;13504;4
20180117;13;54.997878;114606;13364;4
20180117;14;55.203425;113770;13261;4
20180117;15;48.247945;113930;13137;4
20180117;16;43.610399;116607;13105;4
20180117;17;63.597789;122205;13535;4
20180117;18;83.607725;124798;14126;4
20180117;19;57.051864;124429;14055;4
20180117;20;54.989494;123546;13988;4
20180117;21;50.508082;120413;13767;4
20180117;22;45.500267;115133;13272;4
20180117;23;38.421854;110151;12537;4
20180118;0;32.988135;107957;11872;5
20180118;1;27.917484;106118;11406;5
20180118;2;26.912863;105600;11126;5
20180118;3;23.917908;105928;10970;5
20180118;4;24.42629;107965;10969;5
20180118;5;26.872234;112980;11207;5
20180118;6;32.605146;120826;11887;5
20180118;7;48.087484;125377;12917;5
20180118;8;51.304735;124001;13379;5
20180118;9;51.744537;120473;13387;5
20180118;10;41.052256;117114;13343;5
20180118;11;40.885813;114050;13288;5
20180118;12;28.091009;111109;13176;5
20180118;13;25.749208;109016;13019;5
20180118;14;25.084097;107532;12929;5
20180118;15;24.747971;107266;12766;5
20180118;16;28.306319;109864;12750;5
20180118;17;43.819969;115906;13225;5
20180118;18;50.087067;118796;13795;5
20180118;19;45.305535;118415;13663;5
20180118;20;40.870687;117476;13564;5
20180118;21;35.285543;114176;13361;5
20180118;22;30.178535;108975;12890;5
20180118;23;24.847019;103631;12148;5
20180119;0;25.100421;101820;11327;6
20180119;1;23.622571;99808;10873;6
20180119;2;22.959468;99079;10591;6
20180119;3;21.505405;99284;10432;6
20180119;4;22.521992;101265;10443;6
20180119;5;25.488644;106009;10706;6
20180119;6;30.002047;113890;11394;6
20180119;7;42.30511;118495;12413;6
20180119;8;35.923338;117382;12920;6
20180119;9;31.331074;114308;12964;6
20180119;10;33.436167;111340;12957;6
20180119;11;28.727155;108315;12895;6
20180119;12;24.790959;105404;12775;6
20180119;13;23.243902;103236;12618;6
20180119;14;22.292821;101598;12537;6
20180119;15;21.742875;101083;12420;6
20180119;16;23.029825;102653;12350;6
20180119;17;29.777323;107787;12737;6
20180119;18;31.583422;109608;13183;6
20180119;19;27.498203;108659;13034;6
20180119;20;27.147022;107516;12875;6
20180119;21;25.434724;104926;12630;6
20180119;22;23.963056;100934;12270;6
20180119;23;22.238198;96301;11611;6
20180120;0;22.038062;91252;10617;7
20180120;1;21.310563;88842;10124;7
20180120;2;20.987718;87693;9801;7
20180120;3;20.585836;87420;9605;7
20180120;4;19.328432;88048;9523;7
20180120;5;20.497999;90031;9599;7
